Артикул (Part No.),Наименование (RU),Description (EN),Description (ZH),"Цена, CNY без НДС",Группа,Взаимозаменяемый артикул,Источник,Разделы
20040374,,BRACKET,支架,,,,GE,600-0050-200
20040375,INTERLOCK,INTERLOCK,机械互锁,4040.04,GE,,GE,600-0050-200
20040376,LATCH SPRING,LATCH SPRING,灭弧罩锁扣弹簧,4540.1,GE,,GE,600-0050-200
20040377,,LEVER,杠杆,,,,GE,600-0050-200
20040378,,HOLD‐ON IRON,保持开关,,,,GE,600-0050-200
20040379,HEAD CAPSCREW,HEAD CAPSCREW,圆柱头螺钉,274.16,GE,,GE,600-0050-200
20040380,PIVOTAL TERMINAL,PIVOTAL TERMINAL,枢纽端子,18564.9,GE,,GE,600-0050-200
20040381,LEAF SPRING,LEAF SPRING,钢板弹簧,3967.88,GE,,GE,600-0050-200
20040382,CAPSCREW,CAPSCREW,内六角螺钉,139.46,GE,,GE,600-0050-200
20040383,POLE PLATE,POLE PLATE,极板,3687.57,GE,,GE,600-0050-200
20040384,BLOWOUT COIL KIT,BLOWOUT COIL KIT,灭弧线圈套件,39225.43,GE,,GE,600-0050-200
20040385,MAGNETCORE,MAGNET CORE,磁芯,3704.22,GE,,GE,600-0050-200
20040386,,INSULATING SHEET,绝缘片,,,,GE,600-0050-200
20040387,SPACER,SPACER,绝缘隔离片,2332.5,GE,,GE,600-0050-200
20040388,,CAPSCREW,螺丝,,,,GE,600-0050-200
20040389,,CAPSCREW,平头螺钉,,,,GE,600-0050-200
20040390,,LOCKWASHER,沉头锁紧垫片,,,,GE,600-0050-200
20040391,,YOKE,磁轭,,,,GE,600-0050-200
20040397,CAPACITOR,CAPACITOR,电容,98700.05,GE,,GE,600-0040-200
20040398,SENSOR,SENSOR,传感器,17819.31,GE,,GE,600-0040-200
20040400,"FUSE,","FUSE,","保险, IGBT",9954.58,GE,,GE,600-0040-200
20040401,SUPPRESSION MODULE,SUPPRESSION,总成,3331.53,GE,,GE,600-0040-200
20040402,CDI RESISTOR,CDI,,5767.27,GE,,GE,600-0040-200
20040403,CAP PLUG,CAP PLUG,盖塞,14.7,GE,,GE,600-0040-200
20040410,POWER CONVERTER,POWER,电源转换器,278505.24,GE,,GE,600-0040-200
20040412,AMBIENT AIR,AMBIENT AIR,环境温度模块,8099.11,GE,,GE,600-0040-200
20040413,TERMINAL BOARD,TERMINAL BOARD,端子排,267.54,GE,,GE,600-0040-200
20040416,,PRESSURE SENSOR,压力传感器,,,,GE,600-0040-200
20040417,FUSE PANEL,FUSE PANEL,保险盘,4025.94,GE,,GE,600-0040-200
20040418,"FUSE LIMITER, 50 AMP","FUSE, 50 AMP","保险, 50 AMP",717.62,GE,,GE,600-0040-200
20040424,SHIELD,SHIELD,防护,419.38,GE,,GE,600-0040-200
20040425,PRINTED WIRE BOARD,PRINTED WIRE,印刷电路板,15611.56,GE,,GE,600-0040-200
20040428,TOGGLE SWITCH,TOGGLE SWITCH,开关,1297.01,GE,,GE,600-0040-200
20040430,TOGGLE SWITCH,TOGGLE SWITCH,开关,1905.84,GE,,GE,600-0040-200
20040431,RESISTOR ASSEMBLY,RESISTOR,电阻总成,20091.27,GE,,GE,600-0040-200
20040432,RESISTOR,RESISTOR,电阻,984.31,GE,,GE,600-0040-200
20040433,BUSHING,BUSHING,套管,235.61,GE,,GE,600-0040-200
20040434,CONNECTION STRIP,CONNECTION,连接带,196.51,GE,,GE,600-0040-200
20040435,CURRENT MODULE,CURRENT MODULE,电流模块,40102.8,GE,,GE,600-0040-200
20040436,RESISTOR PANEL,RESISTOR PANEL,电阻盘,14624.97,GE,,GE,600-0040-200
20040437,RESISTOR UNIT,RESISTOR UNIT,电阻,6252.96,GE,,GE,600-0040-200
20040438,CONTACT CLIP,CONTACT CLIP,接触片总成,72407.61,GE,,GE,600-0040-200
20040440,THYRITE,THYRITE,压敏电阻,14441.16,GE,,GE,600-0040-200
20040444,"SHIELD, INSULATION","SHIELD,","防护,绝缘",443.26,GE,,GE,600-0040-200
20040445,"SHIELD, INSULATION","SHIELD,","防护,绝缘",431.24,GE,,GE,600-0040-200
20040446,BASE,BASE,底座,1471.49,GE,,GE,600-0040-200
20040447,SHIELD,SHIELD,防护,344.0,GE,,GE,600-0040-200
20040449,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方头",25.67,GE,,GE,600-0040-200
20040450,INSULATOR,INSULATOR,绝缘,2992.72,GE,,GE,600-0040-200
20040451,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",34.82,GE,,GE,600-0040-200
20040453,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",34.82,GE,,GE,600-0020-200 600-0040-200
20040455,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",23.63,GE,,GE,600-0040-200
20040456,WASHER,WASHER,垫片,32.13,GE,,GE,600-0040-200
20040468,STUD,STUD,螺栓,261.73,GE,,GE,600-0040-200
20040469,SPACER,SPACER,套管,346.74,GE,,GE,600-0040-200
20040471,SUPPORT WITH SCREW,SUPPORT,带螺栓支撑,173.2,GE,,GE,600-0040-200
20040472,SUPPORT WITH SCREW,SUPPORT,带螺栓支撑,88.16,GE,,GE,600-0040-200
20040473,WASHER,WASHER,垫片,21.36,GE,,GE,600-0040-200
20040476,"WASHER, FLAT","WASHER, FLAT","垫片, 平",14.34,GE,,GE,600-0040-200
20040477,LENS CAP,LENS CAP,灯罩,1121.92,GE,,GE,600-0040-200
20040478,WASHER,WASHER,垫片,49.32,GE,,GE,600-0040-200 600-0050-200
20040479,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",8.93,GE,,GE,600-0040-200
20040480,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",5.6,GE,,GE,600-0040-200
20040482,SUPPORT,SUPPORT,支撑,548.94,GE,,GE,600-0040-200
20040486,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",35.86,GE,,GE,600-0040-200
20040487,FILTER PANEL,FILTER PANEL,滤波盘总成,48054.57,GE,,GE,600-0040-200
20040488,RESISTOR ASSEMBLY,RESISTOR,电阻总成,6813.49,GE,,GE,600-0040-200
20040489,RESISTOR,RESISTOR,电阻,811.7,GE,,GE,600-0040-200
20040490,CAPACITOR,CAPACITOR,电容总成,4448.04,GE,,GE,600-0040-200
20040491,"SCREW, SL HEX HD","SCREW, SL HEX HD","螺丝, 六方",43.35,GE,,GE,600-0040-200
20040492,,"SCREW, SL HEX HD","螺丝, 六方",,,,GE,600-0040-200
20040493,,SPACER,套管,,,,GE,600-0040-200
20040494,INSULATION WASHER,WASHER,绝缘垫片,25.7,GE,,GE,600-0040-200
20040495,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",8.75,GE,,GE,600-0040-200
20040496,SCREW,SCREW,"螺丝, 六方",4.56,GE,,GE,600-0040-200 600-0050-200
20040499,PANEL,PANEL,盘总成,20073.27,GE,,GE,600-0040-200
20040500,STUD,STUD,螺栓,48.7,GE,,GE,600-0040-200
20040501,SUPPORT,SUPPORT,支撑,1063.68,GE,,GE,600-0040-200
20040504,BUS BAR,BUS BAR,母线板,50471.83,GE,,GE,600-0040-200
20040506,BUS BAR,BUS BAR,母线板,26453.87,GE,,GE,600-0040-200
20040507,BUS BAR,BUS BAR,母线板,22455.09,GE,,GE,600-0040-200
20040509,BUS BAR,BUS BAR,母线板,45859.05,GE,,GE,600-0040-200
20040510,BUS BAR,BUS BAR,母线板,46614.54,GE,,GE,600-0040-200
20040516,BUS BAR,BUS BAR,母线板,10892.7,GE,,GE,600-0040-200
20040517,BUS BAR,BUS BAR,母线板,4716.29,GE,,GE,600-0040-200
20040519,BUS BAR,BUS BAR,母线板,17979.8,GE,,GE,600-0040-200
20040520,BUS BAR WITH BOLT,BUS BAR WITH BOLT,带螺栓母线板,28828.02,GE,,GE,600-0040-200
20040521,INSULATOR,INSULATOR,绝缘,192.1,GE,,GE,600-0040-200
20040523,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",14.3,GE,,GE,600-0040-200
20040525,GROMMET,GROMMET,绝缘垫圈,345.66,GE,,GE,600-0040-200
20040526,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",91.4,GE,,GE,600-0040-200
20040528,STUD,STUD,螺栓,70.57,GE,,GE,600-0040-200
20040529,STUD,STUD,螺栓,54.09,GE,,GE,600-0040-200
20040530,,CEMENT,密封胶,,,,GE,600-0040-200
20040531,BRACKET ASSEMBLY,BRACKET,支撑,849.61,GE,,GE,600-0040-200
20040532,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",6.02,GE,,GE,600-0040-200
20040534,WASHER,WASHER,垫片,8.09,GE,,GE,600-0040-200
20040535,"BOLT, HEX","BOLT, HEX HD","螺栓, 六方",3.06,GE,,GE,600-0020-200 600-0040-200 600-0050-200
20040537,GROMMET,GROMMET,绝缘套圈,145.12,GE,,GE,600-0040-200
20040538,GROMMET,GROMMET,绝缘套圈,51.35,GE,,GE,600-0040-200
20040551,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方头",7.68,GE,,GE,600-0030-200 600-0040-200
20040552,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方头",17.01,GE,,GE,600-0030-200
20040559,CAPACITOR ASSEMBLY,CAPACITOR,电容总成,9441.09,GE,,GE,600-0040-200
20040560,RESISTOR,RESISTOR,电阻,758.5,GE,,GE,600-0040-200
20040564,ADAPTER,ADAPTER,连接件,1568.06,GE,,GE,600-0040-200
20040566,"BOLT, HEX HD","BOLT, HEX HD","螺栓, 六方",17.01,GE,,GE,600-0040-200
20040568,WASHER,WASHER,垫片,57.82,GE,,GE,600-0040-200
20040573,WASHER,WASHER,垫片,92.64,GE,,GE,600-0040-200
20041106,,including and NO.7.,,,,,NTE200,150-0010
20041184,,BRACKET ASSY,支架总成,,,,NTE200,050-0030
20041218,CAIDAN JOINT,CARDAN,万向节,1620.02,,,NTE200,100-0120
20041458,CLAMP,CLAMP,管夹,526.21,,,NTE200,040-0080
20041631,,TIRE,轮胎,,,,NTE200,150-0010
20041633,ROD - VALVE,ROD VALVE,气门杆,433.45,,,NTE200,150-0010
20041867,PLATE,BOARD,板,30.29,,,NTE200,100-0120
20041885,HARNESS,PRESSURE TUBE,测压线,978.5,Электрооборудование,,NTE200,100-0120
20041886,NIPPLE,BLOCK,测压块,138.2,Электрооборудование,,NTE200,100-0120
20042008,·PISTON ROD,PISTON ROD,活塞杆,6453.4,,,NTE200,050-0140
20042022,CONDESNOR,CONDENSER,冷凝器,4352.81,Кабина,,NTE200,090-0140
20042024,CONDENSOR-AIR DONDITIONER,COMPRESSOR,压缩机,4700.22,,,NTE200,090-0140
20042051,BOARD,BOARD,母线板,249.82,,,NTE200,030-0160
20042062,SWITCH -RISER,SWITCH-RISER,升降器开关,57.54,Кабина,,NTE200,090-0030 090-0040
20042064,ELCE.-SAFEGUARD--,ELCE. SAFEGUARD,电路保护器,241.66,Кабина,,NTE200,090-0030 090-0040
20042100,WELDING ASSY - HYDRAULIC TANK,WELDING ASSY HYDRAULIC TANK,液压油箱焊接总成,29269.3,,,NTE200,050-0020
20042303,ELEC-CONTROL CABINET VENT,ELEC-CONTROL CABINET VENT,电控柜出风口,7576.25,,,NTE200,040-0080
20042304,BRACKET,BRACKET,支架,373.45,,,NTE200,040-0080
20042307,GASKET,WASHER,垫片,15.16,,,NTE200,100-0030
20042308,CHANNEL - AIR,CHANNEL AIR,风管总成,5895.2,,,NTE200,040-0080
20042311,BRACKET,BRACKET,支架,995.1,,,NTE200,040-0080
20042358,SEAL RING,SEAL RING,防尘套,1820.59,,,NTE200,070-0020
20042370,WATER PIPE-RADIATOR（H）,WATER PIPE-RADIATOR（H）,散热器高温水管,982.32,,,NTE200,040-0060
20042371,WATER PIPE-RADIATOR（H）,WATER PIPE-RADIATOR（H）,散热器高温水管,982.32,,,NTE200,040-0060
20042372,WATER PIPE-RADIATOR（L）,WATER PIPE-RADIATOR（L）,散热器低温水管,792.97,,,NTE200,040-0060
20042373,WATER PIPE-RADIATOR（L）,WATER PIPE-RADIATOR（L）,散热器低温水管,792.97,,,NTE200,040-0060
20042375,WATER PIPE - RADIATOR,WATER PIPE RADIATOR,散热器下水管,1370.21,,,NTE200,040-0060
20042404,CAMERA-BRACKET--,BRACKET,后部环场摄像头支架,230.08,,,NTE200,100-0230
20042440,GLAND,GLAND,防水接头,645.36,,,NTE200,030-0150
20042467,HOIST CYLINDER ASSY,HOIST CYLINDER ASSY,举升缸总成,230009.3,Гидравлическая система,,NTE200,050-0080
20042468,·THIRD TUBE,THIRD TUBE,三管,47126.77,,,NTE200,050-0080
20042489,AIR CLEANER ASSY,AIR CLEANER ASSY,空滤总成,77029.98,,,NTE200,040-0030 040-0040
20042490,·GASKET,GASKET,密封垫,362.7,,,NTE200,040-0030
20042491,·INLET BOX,INLET BOX,进气箱,37822.46,,,NTE200,040-0030
20042492,·O-RING,O ·O-RING,型圈,164.67,,,NTE200,040-0030
20042493,·CLAMP,CLAMP,卡箍,802.5,,,NTE200,040-0030
20042494,·DUST VALVE,DUST VALVE,排尘阀,210.11,,,NTE200,040-0030
20042495,·PIPE,PIPE,护管,437.25,,,NTE200,040-0030
20042496,·CLAMP,CLAMP,夹子,98.5,,,NTE200,040-0030
20042517,SEAL KIT,SEAL KIT。,,1941.12,Рулевое управление,,NTE200,050-0140
20042558,·DUST CHAMBER,DUST CHAMBER,集尘杯,3516.34,,,NTE200,040-0030
20042559,SAFETY ELEMENT,SAFETY ELEMENT,安全滤芯总成,814.95,Фильтр,,NTE200,040-0030
20042560,PRIMARY ELEMENT,PRIMARY ELEMENT,初级滤芯总成,1895.1,Фильтр,,NTE200,040-0030
20042561,·COVER ASSY,COVER ASSY,盖总成,7106.36,,,NTE200,040-0030
20042587,CLAMP,CLAMP,电缆夹总成,952.03,,,NTE200,030-0160
20042598,NIPPLE,"NIPPLE, D",测压接头,433.45,,,NTE200,100-0120
20042800,Электрический шкаф управления,NTE200 CONTORL GROUP,电控柜,3728866.96,GE,,NTE200,030-0140
20042801,ГЛАВНЫЙ ГЕНЕРАТОР,ALTERNATOR,发电机总成,2237320.54,GE,,NTE200,040-0000
20042802,Ретардер в сборе,NTE200 GRID BOX,电阻柜,2788044.48,GE,,NTE200,030-0130
20042827,WHEEL FRONT,WHEEL FRONT,前轮,109348.06,,,NTE200,070-0010
20042828,GEAR RING,GEAR RING,齿圈,2505.75,,,NTE200,070-0010
20042842,·SEAL-KIT,SEAL-KIT,柱塞泵密封包,6326.63,Гидравлическая система,,NTE200,050-0100
20042847,YOKE-RIGHT THREAD,YOKE-RIGHT THREAD,叉头（右旋）,8781.23,Рулевое управление,,NTE200,070-0030
20042918,STEERING ARM.RH,STEERING ARM.RH,右转向臂总成,22130.85,,,NTE200,070-0030
20042955,STUD,STUD,螺柱,98.5,,,NTE200,150-0010
20042960,SPINDLE,SPINDLE,转向节,154285.17,,,NTE200,070-0000
20043039,STATOR,"TAPE, FIBERGLASS","绑带, 玻璃纤维",,GE,,GE,600-0020-200
20043147,GASKET,GASKET,垫圈，太阳轮盖,830.35,GE,,GE,600-0010-200
20043191,DOWEL PIN,DOWEL PIN,销子,1798.55,GE,,GE,600-0020-200
20043199,STATOR,"PUTTY, AIR DRY",灰,,GE,,GE,600-0020-200
20043200,STATOR,GLASS TAPE,玻璃纤维带,8.72,GE,,GE,600-0020-200
20043206,"BUS RING, INSULATED (T1)","BUS RING, (T1)","母线环, 绝缘(T1)",15349.84,GE,,GE,600-0020-200
20043207,"BUS RING, INSULATED (T2)","BUS RING, (T2)","母线环, 绝缘(T2)",13063.19,GE,,GE,600-0020-200
20043208,"BUS RING, INSULATED (T3)","BUS RING, (T3)","母线环, 绝缘(T3)",15130.38,GE,,GE,600-0020-200
20043209,"BUS RING, INSULATED","BUS RING,","母线环, 绝缘",17821.22,GE,,GE,600-0020-200
20043210,"TIE RING, INSULATED","TIE RING,","绑扎环, 绝缘",9340.01,GE,,GE,600-0020-200
20043211,STATOR,CONNECTION TRAP,"连接带, 绝缘",,GE,,GE,600-0020-200
20043233,WASHER,WASHER,垫片,2.33,GE,,GE,600-0030-200 600-0040-200
20043237,PANEL,PANEL,盘,251577.88,GE,,GE,600-0040-200 600-0050-200
20043239,INSULATOR ASSEMBLY,INSULATOR,绝缘,783.83,GE,,GE,600-0040-200
20043315,Поддерживающий рычаг контактора,HOLDER ARM,动触头固定架臂,24200.07,GE,,GE,600-0050-200
20043330,,LOCKWASHER,弹簧垫片,,,,GE,600-0050-200
20043331,WASHER,WASHER,垫片,1.45,GE,,GE,600-0050-200
20043391,MOLDED BOX,MOLDED BOX,型箱,14160.37,GE,,GE,600-0050-200
20043392,,COVER ASSEMBLY,护盖总成,,,,GE,600-0050-200
20043393,GASKET,GASKET,垫圈,236.83,GE,,GE,600-0050-200
20043394,GASKET,GASKET,垫圈,555.27,GE,,GE,600-0050-200
20043395,,BUS BAR ASSEMBLV,母线总成,,,,GE,600-0050-200
20043396,BuS BAR,BuS BAR,母线,1366.65,GE,,GE,600-0050-200
20043397,BUS BAR,BUS BAR,母线,4029.87,GE,,GE,600-0050-200
20043398,,BUS BAR,母线,,,,GE,600-0050-200
20043399,BUS BAR ASSEMBLY,BUS BAR ASSEMBLY,母线总成,4567.61,GE,,GE,600-0050-200
20043400,"BOLT, HEX","BOLT, HEX HD","螺栓, 六方",24.47,GE,,GE,600-0020-200 600-0050-200
20043401,BUS BAR,BUS BAR,母线,252.23,GE,,GE,600-0050-200
20043402,BUS BAR,BUS BAR,母线,298.83,GE,,GE,600-0050-200
20043403,"BOLT, HEX","BOLT, HEX",六角螺栓,9.53,GE,,GE,600-0050-200
20043404,BUS BAR,BUS BAR,隔片,114.81,GE,,GE,600-0050-200
20043405,BUS BAR,BUS BAR,隔片,283.11,GE,,GE,600-0050-200
20043407,BUS BAR,BUS BAR,隔片,255.91,GE,,GE,600-0050-200
20043410,"SCREW,SL PAN HI","SCREW,SL PAN HI",螺钉,10.33,GE,,GE,600-0050-200
20043411,HEAT SINK ASSEMBLY,HEAT SINK,散热器总成,29570.3,GE,,GE,600-0050-200
20043413,DIODE,DIODE,二极管,8032.18,GE,,GE,600-0050-200
20043415,CLAMP,CLAMP,卡箍,4330.79,GE,,GE,600-0050-200
20043418,SUPPORT BAR,SUPPORT BAR,支撑杆,239.35,GE,,GE,600-0050-200
20043419,,TUBE,管,,,,GE,600-0050-200
20043441,"BOLT, HEX","BOLT, HEX",六角螺栓,256.55,GE,,GE,600-0050-200
20043451,COVER,COVER,带通风口盖板,8769.51,GE,,GE,600-0030-200
20043569,·NEEDLE VAVLE,NEEDLE VAVLE,节流阀,2106.41,Рулевое управление,,NTE200,050-0150
20043571,·ELECTROMAGNETIC VALVE,VALVE,电磁阀,2876.6,Электрооборудование,,NTE200,050-0150
20043585,ANTI SWIVEL,ANTI SWIVEL,防转环,17.06,Кабина,,NTE200,090-0050
20043586,CABLE CLAMP,CABLE CLAMP,电缆夹总成,2003.31,Электрооборудование,,NTE200,030-0160
20043658,CAMERA-BRACKET--,BRACKET,摄像头支架总成,331.26,Электрооборудование,,NTE200,100-0230
20043672,BRACKET,BRACKET,支架,478.25,,,NTE200,030-0160
20043677,·FIRST TUBE,FIRST TUBE,一管,50531.36,,,NTE200,050-0080
20043680,·SECONDARY TUBE,SECONDARY TUBE,二管,40631.77,,,NTE200,050-0080
20043698,TUBE ASSY,TUBE ASSY,钢管总成,1003.07,,,NTE200,050-0040
20043705,SEAL-KIT---,SEAL-KIT,密封包,13632.96,Гидравлическая система,,NTE200,050-0060
20043706,STEERING ARM.LH,STEERING ARM.LH,左转向臂总成,22128.96,,,NTE200,070-0030
20043818,BEARER ASSY,BEARER ASSY,托架总成,646.16,,,NTE200,040-0080
20043878,GASKET,GASKET,衬垫,1722.22,,,NTE200,040-0080
20043879,GASKET,GASKET,衬垫,694.59,,,NTE200,040-0080
20043881,GASKET,GASKET,衬垫,776.01,,,NTE200,040-0080
20043887,EXHAUST PIPE - TAIL,EXHAUST PIPE,排气管,1540.51,,,NTE200,040-0070 100-0170
20043889,HUMP PIPE,HUMP PIPE,驼峰管,755.16,,,NTE200,040-0040
20043890,ELBOW - RUBBER,ELBOW RUBBER,橡胶弯头,666.21,,,NTE200,040-0040
20043891,AIR PIPE,AIR PIPE,进气管,4059.48,,,NTE200,040-0040
20043893,AIR PIPE,AIR PIPE,进气管,4381.19,,,NTE200,040-0040
20043894,PIPE - EXHAUST,EXHAUST PIPE,排气管,3094.33,,,NTE200,040-0070 100-0170
20043895,PIPE - EXHAUST,EXHAUST PIPE,排气管,3385.77,,,NTE200,040-0070 100-0170
20043896,PIPE - EXHAUST,EXHAUST PIPE,排气管,5501.49,,,NTE200,040-0070 100-0170
20043897,PIPE - EXHAUST,EXHAUST PIPE,排气管,5310.34,,,NTE200,040-0070 100-0170
20043898,TUBE - FLEXIBLE,FLEXIBLE TUBE,柔性管,1033.35,,,NTE200,040-0070 100-0170
20043899,PIPE - EXHAUST,FLEXIBLE TUBE,柔性管,596.21,,,NTE200,040-0070 100-0170
20043900,PIPE - EXHAUST,TUBE,管总成,2518.99,,,NTE200,040-0070 100-0170
20043901,THERMAL SLEEVE,INSULATION SLEEVE,隔热套,2551.18,,,NTE200,040-0070 100-0170
20043902,THERMAL SLEEVE,INSULATION SLEEVE,隔热套,4252.52,,,NTE200,040-0070 100-0170
20043903,THERMAL SLEEVE,INSULATION SLEEVE,隔热套,7195.31,,,NTE200,040-0070 100-0170
20043973,HOOD ASSY,HOOD ASSY,护罩总成,40787.02,,,NTE200,020-0030
20043978,GRILL,GRILL,护栅,3754.71,,,NTE200,020-0030
20043979,GRILL,GRILL,护栅,3754.71,,,NTE200,020-0030
20043980,BRACKET ASSY,BRACKET ASSY,支架总成,10164.56,,,NTE200,020-0020
20043982,BRACKET ASSY,BRACKET ASSY,支架总成,10164.56,,,NTE200,020-0020
20043984,BRACKET ASSY,BRACKET ASSY,支架总成,1254.79,,,NTE200,020-0020
20043992,BREAKER,BREAKER,断路器,864.98,Кузов,,NTE200,030-0200
20043996,PAD,PAD,密封垫片,68.2,,,NTE200,090-0050
20043997,GLAND,GLAND,防水接头,503.45,Кабина,,NTE200,090-0050
20044020,BRACKET ASSY,BRACKET ASSY,支架总成,9905.33,,,NTE200,020-0020
20044021,WASHER CONDENSOR BRACKET,BRACKET-CONDENSER,冷凝器支架,2350.51,,,NTE200,090-0140
20044044,THERMAL SLEEVE,INSULATION SLEEVE,隔热套,3722.61,,,NTE200,040-0070 100-0170
20044048,THERMAL SLEEVE,INSULATION SLEEVE,隔热套,2623.09,,,NTE200,040-0070 100-0170
20044055,CHIMNEY FLUE ASSY,FLUE BOX,烟道箱,5363.4,,,NTE200,040-0070 100-0170
20044074,·CHECK VALVE,CHECK VALVE,单向阀阀芯,9348.96,Гидравлическая система,,NTE200,050-0060
20044117,STRIP,BRACKET,吊带,85.24,,,NTE200,040-0070 100-0170
20044132,FLEXIBLE TUBE-SQUARE,FLEXIBLE TUBE-SQUARE,矩形柔性管,4801.06,GE,,NTE200,040-0080
20044133,FLEXIBLE TUBE-SQUARE,FLEXIBLE TUBE-SQUARE,矩形柔性管,2726.88,GE,,NTE200,040-0080
20044165,CABLE TA101,CABLE TA101,轮马达动力电缆TA101,7573.79,Электрооборудование,,NTE200,030-0150
20044166,CABLE TA102,CABLE TA102,轮马达动力电缆TA102,7573.79,Электрооборудование,,NTE200,030-0150
20044167,CABLE TB101,CABLE TB101,轮马达动力电缆TB101,7573.79,Электрооборудование,,NTE200,030-0150
20044168,CABLE TB102,CABLE TB102,轮马达动力电缆TB102,7573.79,Электрооборудование,,NTE200,030-0150
20044169,CABLE TC101,CABLE TC101,轮马达动力电缆TC101,7573.79,Электрооборудование,,NTE200,030-0150
20044170,CABLE TC102,CABLE TC102,轮马达动力电缆TC102,7573.79,Электрооборудование,,NTE200,030-0150
20044171,CABLE TA201,CABLE TA201,轮马达动力电缆TA201,6625.69,Электрооборудование,,NTE200,030-0150
20044172,CABLE TA202,CABLE TA202,轮马达动力电缆TA202,6625.69,Электрооборудование,,NTE200,030-0150
20044173,CABLE TB201,CABLE TB201,轮马达动力电缆TB201,6625.69,Электрооборудование,,NTE200,030-0150
20044174,CABLE TB202,CABLE TB202,轮马达动力电缆TB202,6625.69,Электрооборудование,,NTE200,030-0150
20044175,CABLE TC201,CABLE TC201,轮马达动力电缆TC201,6625.69,Электрооборудование,,NTE200,030-0150
20044176,CABLE TC202,CABLE TC202,轮马达动力电缆TC202,6625.69,Электрооборудование,,NTE200,030-0150
20044177,,CABLE T101,主发电机动力电缆T101,,,,NTE200,030-0150
20044178,,CABLE T201,主发电机动力电缆T201,,,,NTE200,030-0150
20044179,,CABLE T301,主发电机动力电缆T301,,,,NTE200,030-0150
20044180,,CABLE T19,主发电机动力电缆T19,,,,NTE200,030-0150
20044181,,CABLE T20,主发电机动力电缆T20,,,,NTE200,030-0150
20044182,,CABLE F1,主发电机动力电缆F1,,,,NTE200,030-0150
20044183,,CABLE F2,主发电机动力电缆F2,,,,NTE200,030-0150
20044184,,CABLE RP2F,制动电阻柜动力电缆RP2F,,,,NTE200,030-0150
20044185,,CABLE RP1F,制动电阻柜动力电缆RP1F,,,,NTE200,030-0150
20044186,,CABLE,制动电阻柜动力电缆CVBB01,,,,NTE200,030-0150
20044187,,CABLE DCP06,制动电阻柜动力电缆DCP06,,,,NTE200,030-0150
20044188,,CABLE,制动电阻柜动力电缆CVBC01,,,,NTE200,030-0150
20044189,,CABLE DCP07,制动电阻柜动力电缆DCP07,,,,NTE200,030-0150
20044190,,CABLE DCP05,制动电阻柜动力电缆DCP05,,,,NTE200,030-0150
20044191,,CABLE DCP04,制动电阻柜动力电缆DCP04,,,,NTE200,030-0150
20044192,,CABLE,制动电阻柜动力电缆BMFF03,,,,NTE200,030-0150
20044194,,CABLE,制动电阻柜动力电缆BMFF05,,,,NTE200,030-0150
20044196,CABLE BAT+,GE CABLE BAT+,电控柜正极电源线,1591.65,Электрооборудование,,NTE200,030-0150
20044197,CABLE BAT-,GE CABLE BAT-,电控柜负极电源线,1409.93,Электрооборудование,,NTE200,030-0150
20044203,BRACKET,BRACKET,传感器支架,811.93,,,NTE200,100-0050
20044225,BATTERY BOX,BATTERY BOX,电瓶箱,4394.43,Электрооборудование,,NTE200,030-0040
20044227,,CABLE-KEY SWITCH,钥匙开关电缆,,,,NTE200,030-0040
20044228,CABLE-START1,CABLE-START1,起动机1 电缆,5554.54,Электрооборудование,,NTE200,030-0040
20044229,CABLE-START2,CABLE-START2,起动机2 电缆,5649.1,Электрооборудование,,NTE200,030-0040
20044241,BRACKET---,BRACKET,断路器支架,262.12,,,NTE200,030-0200
20044242,TERMINAL BOARD,TERMINAL BOARD,接线排,1213.17,,,NTE200,030-0200
20044265,,HYDRAULIC OIL CONNECTOR.,快速接头（液压油）CONNECTOR.,,,,NTE200,100-0035
20044266,,CONNECTOR. OIL,快速接头（机油）,,,,NTE200,100-0035
